M_ID,value,meas_ID,type,sub_type,units,date,year,doy,dap
5,34,gleaf_len,msr,LEAF-2,cm,10/17/2014,2014,290,94
5,50,gleaf_len,msr,LEAF-3,cm,10/17/2014,2014,290,94
5,59,gleaf_len,msr,LEAF-4,cm,10/17/2014,2014,290,94
5,73,gleaf_len,msr,LEAF-5,cm,10/17/2014,2014,290,94
5,29,gleaf_len,msr,LEAF-1,cm,10/17/2014,2014,290,94
5,38,gleaf_len,msr,LEAF-2,cm,10/17/2014,2014,290,94
5,46,gleaf_len,msr,LEAF-3,cm,10/17/2014,2014,290,94
5,59,gleaf_len,msr,LEAF-4,cm,10/17/2014,2014,290,94
5,25,gleaf_len,msr,LEAF-1,cm,10/17/2014,2014,290,94
5,48,gleaf_len,msr,LEAF-2,cm,10/17/2014,2014,290,94
5,58,gleaf_len,msr,LEAF-3,cm,10/17/2014,2014,290,94
6,54,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,68,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,84,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,99,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,102,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,48,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,70,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,84,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,95,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,55,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,80,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,87,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,103,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,118,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,46,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,71,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,90,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,98,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,40,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,49,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,68,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,84,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,92,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,102,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,40,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,62,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,63,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,38,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,49,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,53,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,68,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,94,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,45,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,46,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,37,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,47,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,62,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,73,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,84,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,92,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,47,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,63,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,85,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,85,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,100,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,110,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,43,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,60,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,74,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,85,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,90,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,68,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,75,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,80,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,99,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,91,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,70,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,75,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,73,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,90,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,90,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,20,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,42,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,53,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,56,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,38,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,62,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,87,gleaf_len,msr,LEAF-7,cm,11/14/2014,2014,318,122
6,16,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,31,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,46,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,58,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,70,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,78,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,69,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,79,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,89,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,109,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,55,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,57,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,100,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,98,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,107,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,110,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
6,112,gleaf_len,msr,LEAF-7,cm,11/14/2014,2014,318,122
6,63,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,83,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,96,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,105,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,113,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,70,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,83,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,100,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,110,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
6,114,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,33,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
6,80,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
6,94,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
6,110,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,47,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,58,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,70,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,72,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,101,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,66,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,80,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,85,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,93,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,91,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,58,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,80,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,85,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,100,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,106,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,120,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,60,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,50,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,63,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,41,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,43,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,82,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,50,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,65,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,78,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,97,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,100,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,109,gleaf_len,msr,LEAF-7,cm,11/14/2014,2014,318,122
5,85,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,96,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,107,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,120,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,39,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,50,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,59,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,75,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,52,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,67,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,92,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,99,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,115,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,126,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,70,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,65,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,80,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,83,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,101,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,40,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,60,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,66,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,81,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,100,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,60,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,92,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,93,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,102,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,42,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,57,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,68,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,65,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,82,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,94,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,104,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,118,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,64,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,81,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,97,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,102,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,118,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,56,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,75,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,100,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,117,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,50,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,58,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,80,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,87,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,100,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,115,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,122,gleaf_len,msr,LEAF-7,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,105,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,117,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,124,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,135,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,70,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,57,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,90,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,92,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,108,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,120,gleaf_len,msr,LEAF-6,cm,11/14/2014,2014,318,122
5,59,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,74,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,98,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,105,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,105,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
5,59,gleaf_len,msr,LEAF-1,cm,11/14/2014,2014,318,122
5,77,gleaf_len,msr,LEAF-2,cm,11/14/2014,2014,318,122
5,85,gleaf_len,msr,LEAF-3,cm,11/14/2014,2014,318,122
5,107,gleaf_len,msr,LEAF-4,cm,11/14/2014,2014,318,122
5,125,gleaf_len,msr,LEAF-5,cm,11/14/2014,2014,318,122
6,80,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,90,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,104,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,120,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,130,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,150,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
6,100,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,110,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,120,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,147,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,132,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,104,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,95,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,120,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,126,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,134,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,145,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
6,95,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,112,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,124,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,131,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,147,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,150,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
6,100,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,84,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,105,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,118,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,126,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,132,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
6,140,gleaf_len,msr,LEAF-7,cm,12/11/2014,2014,345,149
6,153,gleaf_len,msr,LEAF-8,cm,12/11/2014,2014,345,149
6,104,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,109,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,11,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,123,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,116,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,101,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,85,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,114,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,121,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,136,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,54,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,38,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,90,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,101,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,107,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,122,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,138,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,60,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,50,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,80,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,106,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,114,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,81,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,90,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,110,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,128,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,148,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,60,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,90,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,110,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,130,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,146,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,93,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,95,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,108,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,121,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,137,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,147,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
6,90,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,100,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,108,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,121,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,140,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,62,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,80,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,103,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,120,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,92,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,129,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,142,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,163,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,117,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,128,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,140,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,150,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,120,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,122,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,140,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,165,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,115,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,115,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,103,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
6,128,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
6,140,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
6,100,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
6,122,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
6,130,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,90,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,97,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,116,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,129,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,140,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,90,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,105,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,92,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,114,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,124,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,123,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
5,105,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,127,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,115,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,138,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,145,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,160,gleaf_len,msr,LEAF-6,cm,12/11/2014,2014,345,149
5,70,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,80,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,75,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,115,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,130,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,100,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,105,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,110,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,130,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,126,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,146,gleaf_len,msr,LEAF-7,cm,12/11/2014,2014,345,149
5,100,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,109,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,127,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,132,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,139,gleaf_len,msr,LEAF-5,cm,12/11/2014,2014,345,149
5,122,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,123,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,134,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,143,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,104,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,109,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,123,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,147,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,118,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,124,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,138,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,149,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
5,80,gleaf_len,msr,LEAF-1,cm,12/11/2014,2014,345,149
5,102,gleaf_len,msr,LEAF-2,cm,12/11/2014,2014,345,149
5,109,gleaf_len,msr,LEAF-3,cm,12/11/2014,2014,345,149
5,133,gleaf_len,msr,LEAF-4,cm,12/11/2014,2014,345,149
