date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source,M_ID,meas_ID,type,sub_type,units,year,doy,dap
10/13/2014,3.901749541,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,286,91
10/14/2014,3.610134972,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,287,92
10/16/2014,1.92342351,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,289,94
10/19/2014,2.276271628,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,292,97
10/20/2014,3.031397883,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,293,98
10/21/2014,3.653757141,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,294,99
10/22/2014,4.537865848,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,295,100
10/25/2014,3.898535793,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,298,103
10/26/2014,4.114783639,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,299,104
10/27/2014,4.309839771,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,300,105
10/28/2014,1.288422341,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,301,106
10/29/2014,1.922506927,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,302,107
10/30/2014,1.675451972,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,303,108
11/08/2014,2.283548867,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,312,117
11/16/2014,2.619085026,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,320,125
11/18/2014,2.515701873,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,322,127
11/19/2014,1.076003363,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,323,128
11/20/2014,2.399097119,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,324,129
11/27/2014,1.943631577,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,331,136
11/28/2014,1.658006326,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,332,137
11/29/2014,2.17673145,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,333,138
12/01/2014,2.397837589,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,335,140
12/02/2014,1.951144181,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,336,141
12/03/2014,1.793467975,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,337,142
12/06/2014,2.380722209,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,340,145
12/07/2014,2.172235995,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2014,341,146
12/17/2014,3.14587087,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,351,156
12/24/2014,6.540207265,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,358,163
12/25/2014,6.932311256,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,359,164
12/26/2014,4.234269519,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2014,360,165
01/07/2015,4.271946622,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,7,177
01/09/2015,7.001734739,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,9,179
01/10/2015,6.652935432,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,10,180
01/11/2015,2.783632821,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,11,181
01/12/2015,2.836882368,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,12,182
01/13/2015,2.084547749,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,13,183
01/14/2015,2.544368704,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,14,184
01/15/2015,2.794889548,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,15,185
01/16/2015,2.547050375,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,16,186
01/17/2015,6.00748635,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,17,187
01/18/2015,6.853564324,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,18,188
01/21/2015,3.663731956,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,21,191
01/22/2015,4.251112234,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,22,192
01/23/2015,5.550803595,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,23,193
01/26/2015,5.650060943,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,26,196
01/27/2015,3.058535034,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,27,197
01/30/2015,4.611618168,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,30,200
01/31/2015,5.858569536,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,31,201
02/07/2015,4.26207116,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,38,208
02/08/2015,3.742939464,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,39,209
02/21/2015,3.74448507,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,52,222
02/22/2015,4.049372273,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,53,223
02/23/2015,3.66374253,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,54,224
02/28/2015,5.656222684,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,59,229
03/01/2015,6.458318661,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,60,230
03/02/2015,5.323019719,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,61,231
03/19/2015,2.966771215,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,78,248
03/21/2015,2.996131069,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,80,250
03/22/2015,4.457770558,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,81,251
03/23/2015,4.708139144,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,82,252
03/24/2015,3.203521444,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,83,253
03/25/2015,3.774054622,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,84,254
03/26/2015,2.927481451,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,85,255
03/27/2015,2.427850221,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,86,256
03/30/2015,1.66040873,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,89,259
03/31/2015,2.359891977,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,90,260
04/04/2015,1.359576816,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,94,264
04/06/2015,1.406866786,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,96,266
04/07/2015,2.934668771,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,97,267
04/08/2015,2.588417651,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,98,268
04/09/2015,2.821903328,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,99,269
04/13/2015,1.850469171,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,103,273
04/15/2015,1.125369625,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,105,275
04/16/2015,2.238545105,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,106,276
04/19/2015,1.407296421,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,109,279
04/20/2015,2.225809836,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,110,280
04/21/2015,1.19456027,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,111,281
04/22/2015,1.652508547,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,112,282
04/24/2015,1.243799899,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,114,284
04/25/2015,1.099105477,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,115,285
04/26/2015,2.56321738,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,116,286
04/27/2015,1.594114829,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,117,287
04/28/2015,2.583513495,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,6,et,obs,NA,mm/day,2015,118,288
04/29/2015,1.127031869,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 2,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,6,et,obs,NA,mm/day,2015,119,289
08/09/2015,2.70423367,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,221,63
08/18/2015,2.087168688,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,230,72
08/30/2015,3.442717699,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,242,84
09/01/2015,2.409380748,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,244,86
09/17/2015,3.347430474,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,260,102
09/20/2015,3.518175211,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,263,105
09/22/2015,3.365320467,et,mm/day,Diviner 2000,soil water balance,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,8,et,obs,NA,mm/day,2015,265,107
09/29/2015,3.486196572,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,8,et,obs,NA,mm/day,2015,272,114
10/01/2015,4.085300038,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,8,et,obs,NA,mm/day,2015,274,116
10/02/2015,3.179890283,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,8,et,obs,NA,mm/day,2015,275,117
10/03/2015,2.274480527,et,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 3,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,8,et,obs,NA,mm/day,2015,276,118
